numero_processo,numero_cnj,classe_codigo,classe_nome,assuntos,data_ajuizamento,ultima_atualizacao,qtd_movimentos,grau,formato,link_consulta
08079813420074025101,0807981-34.2007.4.02.5101,283,Ação Penal - Procedimento Ordinário,Calúnia,2007-09-06,2024-07-06T00:39:50.590000Z,11,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
04901894320074025101,0490189-43.2007.4.02.5101,283,Ação Penal - Procedimento Ordinário,Falsidade ideológica ; Quadrilha ou Bando,2007-09-08,2024-07-06T00:36:36.067000Z,23,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08097178720074025101,0809717-87.2007.4.02.5101,279,Inquérito Policial,Contravenções Penais,2007-09-20,2024-07-06T00:59:48.516000Z,4,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08112160920074025101,0811216-09.2007.4.02.5101,283,Ação Penal - Procedimento Ordinário,Estelionato Majorado ,2007-10-02,2026-08-20T23:21:45.549000Z,35,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08122302820074025101,0812230-28.2007.4.02.5101,283,Ação Penal - Procedimento Ordinário,Uso de documento falso ,2007-10-29,2024-07-06T00:40:59.607000Z,27,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08125005220074025101,0812500-52.2007.4.02.5101,283,Ação Penal - Procedimento Ordinário,Estelionato,2007-11-08,2024-07-06T00:41:08.234000Z,13,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08140638120074025101,0814063-81.2007.4.02.5101,279,Inquérito Policial,Contravenções Penais,2007-12-06,2024-07-06T00:59:57.366000Z,2,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08145069520084025101,0814506-95.2008.4.02.5101,283,Ação Penal - Procedimento Ordinário,Crimes da Lei de licitações,2008-10-21T16:15:00.000Z,2024-07-06T01:00:10.308Z,7,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08011685420084025101,0801168-54.2008.4.02.5101,283,Ação Penal - Procedimento Ordinário,Inserção de dados falsos em sistema de informações ,2008-02-18,2024-07-06T00:40:50.123000Z,9,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08020848820084025101,0802084-88.2008.4.02.5101,279,Inquérito Policial,Contravenções Penais,2008-02-29,2024-07-06T00:40:50.471000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08019644520084025101,0801964-45.2008.4.02.5101,307,Habeas Corpus Criminal,Associação para a Produção e Tráfico e Condutas Afins,2008-03-06,2024-07-05T23:23:26.456000Z,6,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08024806520084025101,0802480-65.2008.4.02.5101,279,Inquérito Policial,Contravenções Penais,2008-03-11,2024-07-06T00:41:00.826000Z,20,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08025057820084025101,0802505-78.2008.4.02.5101,283,Ação Penal - Procedimento Ordinário,Crimes contra a Ordem Tributária,2008-03-12,2024-07-06T00:40:34.521000Z,10,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08035095320084025101,0803509-53.2008.4.02.5101,279,Inquérito Policial,Contravenções Penais,2008-04-07,2024-07-06T00:59:49.829000Z,2,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08040196620084025101,0804019-66.2008.4.02.5101,279,Inquérito Policial,Contravenções Penais,2008-04-14,2024-07-06T00:39:51.090000Z,2,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08041261320084025101,0804126-13.2008.4.02.5101,279,Inquérito Policial,Contravenções Penais,2008-04-14,2024-07-06T00:40:36.696000Z,2,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08053014220084025101,0805301-42.2008.4.02.5101,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional; Uso de documento falso ,2008-05-09,2024-12-13T18:09:56.779000Z,47,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
04901155220084025101,0490115-52.2008.4.02.5101,283,Ação Penal - Procedimento Ordinário,Crimes de Tráfico Ilícito e Uso Indevido de Drogas,2008-05-22,2025-04-14T14:36:43.430000Z,47,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08068724820084025101,0806872-48.2008.4.02.5101,283,Ação Penal - Procedimento Ordinário,Roubo ,2008-06-04,2024-07-06T00:40:53.807000Z,14,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08069218920084025101,0806921-89.2008.4.02.5101,283,Ação Penal - Procedimento Ordinário,Contravenções Penais,2008-06-06,2024-07-06T00:40:58.815000Z,11,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08074025220084025101,0807402-52.2008.4.02.5101,1727,Petição Criminal,"Crimes contra a Ordem Tributária; Crimes contra o Sistema Financeiro Nacional; Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2008-06-17,2024-07-06T00:40:35.404000Z,4,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08078148020084025101,0807814-80.2008.4.02.5101,283,Ação Penal - Procedimento Ordinário,Homicídio Qualificado,2008-06-24,2024-07-06T00:59:47.095000Z,17,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08077645420084025101,0807764-54.2008.4.02.5101,279,Inquérito Policial,Contravenções Penais,2008-06-25,2024-07-06T00:41:01.175000Z,25,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08095997720084025101,0809599-77.2008.4.02.5101,283,Ação Penal - Procedimento Ordinário,Roubo ,2008-07-10,2024-07-06T00:40:46.949000Z,11,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08101497220084025101,0810149-72.2008.4.02.5101,329,Seqüestro,Contravenções Penais,2008-07-16,2024-09-26T20:53:22.176000Z,59,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08104960820084025101,0810496-08.2008.4.02.5101,283,Ação Penal - Procedimento Ordinário,Roubo ,2008-07-24,2024-07-06T00:41:08.873000Z,12,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08106338720084025101,0810633-87.2008.4.02.5101,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2008-08-01,2024-09-26T21:01:30.829000Z,39,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08110365620084025101,0811036-56.2008.4.02.5101,283,Ação Penal - Procedimento Ordinário,Uso de documento falso ,2008-08-05,2024-07-06T00:40:37.002000Z,25,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08129263020084025101,0812926-30.2008.4.02.5101,283,Ação Penal - Procedimento Ordinário,Crimes da Lei de licitações; Prevaricação,2008-09-18,2024-07-06T00:40:57.409000Z,13,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08132701120084025101,0813270-11.2008.4.02.5101,279,Inquérito Policial,Apropriação indébita Previdenciária ,2008-09-24,2024-07-06T00:59:39.903000Z,5,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08133792520084025101,0813379-25.2008.4.02.5101,283,Ação Penal - Procedimento Ordinário,Falsificação do selo ou sinal público ,2008-09-26,2024-07-06T00:41:00.634000Z,12,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08139352720084025101,0813935-27.2008.4.02.5101,279,Inquérito Policial,Contravenções Penais,2008-10-07,2024-07-06T00:41:04.737000Z,2,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08139769120084025101,0813976-91.2008.4.02.5101,279,Inquérito Policial,Contravenções Penais,2008-10-08,2024-07-05T23:23:31.492000Z,2,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08139863820084025101,0813986-38.2008.4.02.5101,279,Inquérito Policial,Contravenções Penais,2008-10-09,2024-07-06T01:00:16.822000Z,5,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08140574020084025101,0814057-40.2008.4.02.5101,283,Ação Penal - Procedimento Ordinário,Crimes contra a Ordem Tributária,2008-10-09,2024-07-06T00:41:02.458000Z,8,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08142444820084025101,0814244-48.2008.4.02.5101,279,Inquérito Policial,Contravenções Penais,2008-10-14,2024-07-06T00:41:09.558000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08142436320084025101,0814243-63.2008.4.02.5101,283,Ação Penal - Procedimento Ordinário,Crimes contra a Ordem Tributária,2008-10-14,2024-07-06T00:41:03.117000Z,11,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08143475520084025101,0814347-55.2008.4.02.5101,283,Ação Penal - Procedimento Ordinário,Tráfico de Drogas e Condutas Afins,2008-10-17,2026-09-15T22:56:07.453000Z,56,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08144722320084025101,0814472-23.2008.4.02.5101,283,Ação Penal - Procedimento Ordinário,Estelionato,2008-10-21,2024-07-06T00:41:04.678000Z,7,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
04902194420084025101,0490219-44.2008.4.02.5101,283,Ação Penal - Procedimento Ordinário,Crimes de Tráfico Ilícito e Uso Indevido de Drogas,2008-11-01,2025-02-13T20:41:48.345000Z,27,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08150923520084025101,0815092-35.2008.4.02.5101,283,Ação Penal - Procedimento Ordinário,Estelionato Majorado ,2008-11-05,2024-07-06T00:41:00.572000Z,13,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08151061920084025101,0815106-19.2008.4.02.5101,279,Inquérito Policial,Contravenções Penais,2008-11-05,2024-07-06T00:41:06.328000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08163897720084025101,0816389-77.2008.4.02.5101,279,Inquérito Policial,Contravenções Penais,2008-11-21,2024-07-06T00:41:09.679000Z,2,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
00052001120084025110,0005200-11.2008.4.02.5110,279,Inquérito Policial,Contravenções Penais,2008-12-02,2024-07-05T22:15:33.652000Z,2,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08176801520084025101,0817680-15.2008.4.02.5101,279,Inquérito Policial,Contravenções Penais,2008-12-18,2024-07-06T00:39:42.572000Z,2,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08176663120084025101,0817666-31.2008.4.02.5101,279,Inquérito Policial,Contravenções Penais,2008-12-18,2025-10-14T05:29:49.434000Z,14,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08178569120084025101,0817856-91.2008.4.02.5101,279,Inquérito Policial,Contravenções Penais,2008-12-19,2024-07-06T00:41:07.765000Z,2,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08179989520084025101,0817998-95.2008.4.02.5101,283,Ação Penal - Procedimento Ordinário,Contravenções Penais,2008-12-19,2026-06-13T14:13:35.029000Z,14,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
00000447820094025119,0000044-78.2009.4.02.5119,279,Inquérito Policial,Contravenções Penais,2009-01-16,2024-07-05T22:53:46.838000Z,4,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
00000439320094025119,0000043-93.2009.4.02.5119,279,Inquérito Policial,Contravenções Penais,2009-01-16,2024-07-06T00:15:04.055000Z,4,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08010236120094025101,0801023-61.2009.4.02.5101,283,Ação Penal - Procedimento Ordinário,Estelionato Majorado ,2009-01-28,2024-09-26T20:51:28.499000Z,28,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08010114720094025101,0801011-47.2009.4.02.5101,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2009-01-30,2024-07-06T00:59:55.407000Z,9,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08010963320094025101,0801096-33.2009.4.02.5101,279,Inquérito Policial,Contravenções Penais,2009-02-03,2024-07-06T00:40:56.196000Z,4,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08012176120094025101,0801217-61.2009.4.02.5101,283,Ação Penal - Procedimento Ordinário,Crimes de Tráfico Ilícito e Uso Indevido de Drogas,2009-02-04,2024-07-05T23:23:20.458000Z,13,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08012159120094025101,0801215-91.2009.4.02.5101,283,Ação Penal - Procedimento Ordinário,Crimes de Tráfico Ilícito e Uso Indevido de Drogas,2009-02-04,2024-07-06T00:40:51.951000Z,24,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08012262320094025101,0801226-23.2009.4.02.5101,283,Ação Penal - Procedimento Ordinário,Tráfico de Drogas e Condutas Afins,2009-02-05,2024-07-06T00:40:06.585000Z,10,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08014497320094025101,0801449-73.2009.4.02.5101,283,Ação Penal - Procedimento Ordinário,Estelionato Majorado ,2009-02-11,2024-07-06T00:40:54.108000Z,26,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08014748620094025101,0801474-86.2009.4.02.5101,279,Inquérito Policial,Contravenções Penais,2009-02-11,2024-07-06T00:40:43.796000Z,12,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08025089620094025101,0802508-96.2009.4.02.5101,279,Inquérito Policial,Contravenções Penais,2009-02-17,2024-07-06T00:41:08.441000Z,2,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08028414820094025101,0802841-48.2009.4.02.5101,283,Ação Penal - Procedimento Ordinário,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2009-03-05,2024-07-06T00:41:11.136000Z,11,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08027289420094025101,0802728-94.2009.4.02.5101,279,Inquérito Policial,Contravenções Penais,2009-03-05,2024-07-06T00:40:36.679000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08027704620094025101,0802770-46.2009.4.02.5101,279,Inquérito Policial,Contravenções Penais,2009-03-10,2024-07-06T00:41:15.983000Z,2,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08031480220094025101,0803148-02.2009.4.02.5101,283,Ação Penal - Procedimento Ordinário,Roubo ,2009-03-12,2024-07-06T00:41:08.565000Z,20,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08039872720094025101,0803987-27.2009.4.02.5101,283,Ação Penal - Procedimento Ordinário,Tráfico de Drogas e Condutas Afins,2009-03-25,2024-07-06T00:41:03.203000Z,12,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08042116220094025101,0804211-62.2009.4.02.5101,279,Inquérito Policial,Contravenções Penais,2009-04-02,2025-10-14T10:34:42.962000Z,6,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08045684220094025101,0804568-42.2009.4.02.5101,279,Inquérito Policial,Contravenções Penais,2009-04-15,2024-07-05T23:23:18.317000Z,2,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08046697920094025101,0804669-79.2009.4.02.5101,283,Ação Penal - Procedimento Ordinário,Contrabando ou descaminho ,2009-04-16,2024-07-06T00:40:52.380000Z,38,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08050257420094025101,0805025-74.2009.4.02.5101,279,Inquérito Policial,Contravenções Penais,2009-04-24,2024-07-06T00:41:15.012000Z,2,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
00028805120094025110,0002880-51.2009.4.02.5110,283,Ação Penal - Procedimento Ordinário,Contravenções Penais,2009-04-27,2024-07-05T21:39:52.493000Z,7,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08052023820094025101,0805202-38.2009.4.02.5101,283,Ação Penal - Procedimento Ordinário,Associação para a Produção e Tráfico e Condutas Afins,2009-05-04,2024-07-06T00:40:56.077000Z,15,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
08053184420094025101,0805318-44.2009.4.02.5101,279,Inquérito Policial,Contravenções Penais,2009-05-12,2024-07-06T00:40:16.857000Z,6,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
