numero_processo,numero_cnj,classe_codigo,classe_nome,assuntos,data_ajuizamento,ultima_atualizacao,qtd_movimentos,grau,formato,link_consulta
50591736620204047000,5059173-66.2020.4.04.7000,283,Ação Penal - Procedimento Ordinário,"Crimes contra o Sistema Financeiro Nacional; Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores; Crimes previstos na Lei da Organização Criminosa",2020-12-03,2025-08-06T22:25:59.115Z,357,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50591736620204047000&selOrigem=TRF&chkMostrarBaixados=1
50592914220204047000,5059291-42.2020.4.04.7000,1727,Petição Criminal,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2020-12-03,2021-10-18T21:28:18.638000Z,22,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50592914220204047000&selOrigem=TRF&chkMostrarBaixados=1
50603688620204047000,5060368-86.2020.4.04.7000,283,Ação Penal - Procedimento Ordinário,"""Lavagem"" ou Ocultação de Bens, Direitos ou Valores Oriundos de Corrupção; Contrabando ou descaminho ; Falsificação de documento particular ",2020-12-08,2025-06-16T19:15:18.495Z,133,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50603688620204047000&selOrigem=TRF&chkMostrarBaixados=1
50614809020204047000,5061480-90.2020.4.04.7000,326,Restituição de Coisas Apreendidas,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores; Indisponibilidade / Seqüestro de Bens",2020-12-14,2022-09-02T09:03:27.053000Z,122,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50614809020204047000&selOrigem=TRF&chkMostrarBaixados=1
50620585320204047000,5062058-53.2020.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2020-12-15,2024-08-12T16:51:41.010000Z,116,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50620585320204047000&selOrigem=TRF&chkMostrarBaixados=1
50630259820204047000,5063025-98.2020.4.04.7000,327,Embargos de Terceiro Criminal,Outras fraudes,2020-12-18,2025-06-16T13:37:49.686Z,30,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50630259820204047000&selOrigem=TRF&chkMostrarBaixados=1
50004139020214047000,5000413-90.2021.4.04.7000,1727,Petição Criminal,"""Lavagem"" ou Ocultação de Bens, Direitos ou Valores Oriundos de Corrupção",2021-01-08,2022-06-03T06:22:56.575000Z,26,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50004139020214047000&selOrigem=TRF&chkMostrarBaixados=1
50005186720214047000,5000518-67.2021.4.04.7000,329,Seqüestro,"""Lavagem"" ou Ocultação de Bens, Direitos ou Valores Oriundos de Corrupção",2021-01-10,2025-06-15T17:03:40.661Z,15,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50005186720214047000&selOrigem=TRF&chkMostrarBaixados=1
50005567920214047000,5000556-79.2021.4.04.7000,326,Restituição de Coisas Apreendidas,Crimes do Sistema Nacional de Armas,2021-01-11,2022-04-03T06:40:42.996000Z,30,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50005567920214047000&selOrigem=TRF&chkMostrarBaixados=1
50007083020214047000,5000708-30.2021.4.04.7000,319,Exceção de Incompetência de Juízo,"""Lavagem"" ou Ocultação de Bens, Direitos ou Valores Oriundos de Corrupção; Corrupção passiva ",2021-01-11,2021-08-05T17:12:12.765000Z,32,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50007083020214047000&selOrigem=TRF&chkMostrarBaixados=1
50007160720214047000,5000716-07.2021.4.04.7000,1727,Petição Criminal,Busca e Apreensão de Bens; Corrupção passiva ,2021-01-12,2021-06-21T09:25:34.524000Z,11,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50007160720214047000&selOrigem=TRF&chkMostrarBaixados=1
50009863120214047000,5000986-31.2021.4.04.7000,1727,Petição Criminal,Crimes contra o Sistema Financeiro Nacional,2021-01-13,2021-06-21T10:17:26.354000Z,4,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50009863120214047000&selOrigem=TRF&chkMostrarBaixados=1
50009984520214047000,5000998-45.2021.4.04.7000,319,Exceção de Incompetência de Juízo,Corrupção ativa ,2021-01-13,2021-06-21T10:17:34.798000Z,12,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50009984520214047000&selOrigem=TRF&chkMostrarBaixados=1
50010451920214047000,5001045-19.2021.4.04.7000,309,Pedido de Busca e Apreensão Criminal,Corrupção passiva ,2021-01-14,2025-10-23T02:50:11.611Z,145,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50010451920214047000&selOrigem=TRF&chkMostrarBaixados=1
50010460420214047000,5001046-04.2021.4.04.7000,14678,Acordo de Não Persecução Penal,Falsidade ideológica ; Falsificação de documento público; Uso de documento falso ,2021-01-14,2025-06-18T08:30:35.584Z,25,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50010460420214047000&selOrigem=TRF&chkMostrarBaixados=1
50012678420214047000,5001267-84.2021.4.04.7000,305,Liberdade Provisória com ou sem fiança,Tráfico de Drogas e Condutas Afins,2021-01-15,2025-06-18T01:30:59.601Z,15,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50012678420214047000&selOrigem=TRF&chkMostrarBaixados=1
50025140320214047000,5002514-03.2021.4.04.7000,326,Restituição de Coisas Apreendidas,Crimes do Sistema Nacional de Armas,2021-01-25,2021-06-21T09:39:25.738000Z,21,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50025140320214047000&selOrigem=TRF&chkMostrarBaixados=1
50029505920214047000,5002950-59.2021.4.04.7000,283,Ação Penal - Procedimento Ordinário,Uso de documento falso ,2021-01-27,2025-06-14T12:02:20.726Z,142,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50029505920214047000&selOrigem=TRF&chkMostrarBaixados=1
50032441420214047000,5003244-14.2021.4.04.7000,305,Liberdade Provisória com ou sem fiança,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores; Prisão Preventiva",2021-01-28,2025-06-15T07:20:25.107Z,16,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50032441420214047000&selOrigem=TRF&chkMostrarBaixados=1
50033524320214047000,5003352-43.2021.4.04.7000,305,Liberdade Provisória com ou sem fiança,Fato Atípico,2021-01-28,2025-06-15T14:20:30.714Z,17,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50033524320214047000&selOrigem=TRF&chkMostrarBaixados=1
50039742520214047000,5003974-25.2021.4.04.7000,1717,Alienação de Bens do Acusado,"Antecipação de Tutela / Tutela Específica; Crimes contra o Sistema Financeiro Nacional; Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores; Crimes previstos na Lei da Organização Criminosa",2021-02-02,2026-05-11T06:39:46.661000Z,697,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50039742520214047000&selOrigem=TRF&chkMostrarBaixados=1
50040521920214047000,5004052-19.2021.4.04.7000,300,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,2021-02-02,2025-06-16T03:21:41.420Z,131,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50040521920214047000&selOrigem=TRF&chkMostrarBaixados=1
50041449420214047000,5004144-94.2021.4.04.7000,319,Exceção de Incompetência de Juízo,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2021-02-02,2021-06-21T09:48:37.205000Z,13,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50041449420214047000&selOrigem=TRF&chkMostrarBaixados=1
50045476320214047000,5004547-63.2021.4.04.7000,1717,Alienação de Bens do Acusado,"Crimes contra o Sistema Financeiro Nacional; Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores; Crimes previstos na Lei da Organização Criminosa",2021-02-04,2025-02-14T04:10:03.109Z,157,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50045476320214047000&selOrigem=TRF&chkMostrarBaixados=1
50050542420214047000,5005054-24.2021.4.04.7000,283,Ação Penal - Procedimento Ordinário,"""Lavagem"" ou Ocultação de Bens, Direitos ou Valores Oriundos de Corrupção",2021-02-08,2025-06-19T23:10:04.666Z,408,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50050542420214047000&selOrigem=TRF&chkMostrarBaixados=1
50711363720214047000,5071136-37.2021.4.04.7000,426,Recurso em Sentido Estrito,"""Lavagem"" ou Ocultação de Bens, Direitos ou Valores Oriundos de Corrupção",2021-02-08,2025-04-24T18:51:18.199Z,33,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50711363720214047000&selOrigem=TRF&chkMostrarBaixados=1
50050958820214047000,5005095-88.2021.4.04.7000,309,Pedido de Busca e Apreensão Criminal,Corrupção passiva ,2021-02-09,2024-08-17T08:50:14.458Z,180,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50050958820214047000&selOrigem=TRF&chkMostrarBaixados=1
50430132920214047000,5043013-29.2021.4.04.7000,309,Pedido de Busca e Apreensão Criminal,Corrupção passiva ,2021-02-09,2025-06-16T18:54:37.258Z,22,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50430132920214047000&selOrigem=TRF&chkMostrarBaixados=1
50051729720214047000,5005172-97.2021.4.04.7000,1717,Alienação de Bens do Acusado,"""Lavagem"" ou Ocultação de Bens, Direitos ou Valores Oriundos de Corrupção; Contrabando ou descaminho ; Crimes contra a Ordem Tributária; Crimes contra o Sistema Financeiro Nacional",2021-02-09,2025-12-15T12:43:22.802Z,21,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50051729720214047000&selOrigem=TRF&chkMostrarBaixados=1
50052335520214047000,5005233-55.2021.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes de Trânsito,2021-02-09,2024-08-16T04:53:28.205Z,33,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50052335520214047000&selOrigem=TRF&chkMostrarBaixados=1
50057323920214047000,5005732-39.2021.4.04.7000,14678,Acordo de Não Persecução Penal,Uso de documento falso ,2021-02-11,2025-08-02T08:20:04.674Z,27,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50057323920214047000&selOrigem=TRF&chkMostrarBaixados=1
50064044720214047000,5006404-47.2021.4.04.7000,326,Restituição de Coisas Apreendidas,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2021-02-17,2021-06-21T10:07:36.518000Z,19,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50064044720214047000&selOrigem=TRF&chkMostrarBaixados=1
50064417420214047000,5006441-74.2021.4.04.7000,326,Restituição de Coisas Apreendidas,Auxílio Direto; Indisponibilidade / Seqüestro de Bens,2021-02-17,2024-08-12T09:50:03.637000Z,50,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50064417420214047000&selOrigem=TRF&chkMostrarBaixados=1
50064486620214047000,5006448-66.2021.4.04.7000,326,Restituição de Coisas Apreendidas,"Busca e Apreensão de Bens; Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2021-02-17,2022-03-04T03:11:39.765000Z,48,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50064486620214047000&selOrigem=TRF&chkMostrarBaixados=1
50074896820214047000,5007489-68.2021.4.04.7000,326,Restituição de Coisas Apreendidas,Busca e Apreensão de Bens; Contrabando ou descaminho ,2021-02-23,2021-06-21T10:32:28.324000Z,24,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50074896820214047000&selOrigem=TRF&chkMostrarBaixados=1
50075979720214047000,5007597-97.2021.4.04.7000,14678,Acordo de Não Persecução Penal,Acordo de Não Persecução Penal; Apropriação indébita,2021-02-24,2025-06-20T07:20:04.239Z,22,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50075979720214047000&selOrigem=TRF&chkMostrarBaixados=1
50076680220214047000,5007668-02.2021.4.04.7000,305,Liberdade Provisória com ou sem fiança,"""Lavagem"" ou Ocultação de Bens, Direitos ou Valores Oriundos de Corrupção; Prisão Preventiva",2021-02-24,2025-06-15T07:40:25.923Z,17,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50076680220214047000&selOrigem=TRF&chkMostrarBaixados=1
50078309420214047000,5007830-94.2021.4.04.7000,319,Exceção de Incompetência de Juízo,Corrupção ativa ,2021-02-25,2022-06-03T16:34:35.228000Z,9,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50078309420214047000&selOrigem=TRF&chkMostrarBaixados=1
50078508520214047000,5007850-85.2021.4.04.7000,329,Seqüestro,"""Lavagem"" ou Ocultação de Bens, Direitos ou Valores Oriundos de Corrupção; Corrupção passiva ",2021-02-25,2021-10-18T21:29:08.469000Z,13,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50078508520214047000&selOrigem=TRF&chkMostrarBaixados=1
50083972820214047000,5008397-28.2021.4.04.7000,14678,Acordo de Não Persecução Penal,Acordo de Não Persecução Penal; Estelionato Majorado ,2021-03-01,2025-06-17T01:07:21.675Z,22,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50083972820214047000&selOrigem=TRF&chkMostrarBaixados=1
50086761420214047000,5008676-14.2021.4.04.7000,37,Embargos de Terceiro Cível,Crimes de Tráfico Ilícito e Uso Indevido de Drogas,2021-03-02,2025-06-15T14:10:14.444Z,92,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50086761420214047000&selOrigem=TRF&chkMostrarBaixados=1
50091386820214047000,5009138-68.2021.4.04.7000,326,Restituição de Coisas Apreendidas,Crimes do Sistema Nacional de Armas,2021-03-04,2021-11-09T22:21:21.069000Z,20,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50091386820214047000&selOrigem=TRF&chkMostrarBaixados=1
50098757120214047000,5009875-71.2021.4.04.7000,283,Ação Penal - Procedimento Ordinário,Estelionato Majorado ,2021-03-08,2025-06-23T08:30:06.437Z,147,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50098757120214047000&selOrigem=TRF&chkMostrarBaixados=1
50100020920214047000,5010002-09.2021.4.04.7000,300,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,2021-03-08,2025-06-20T14:00:13.316Z,151,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50100020920214047000&selOrigem=TRF&chkMostrarBaixados=1
50100757820214047000,5010075-78.2021.4.04.7000,326,Restituição de Coisas Apreendidas,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2021-03-09,2021-06-21T11:17:30.656000Z,14,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50100757820214047000&selOrigem=TRF&chkMostrarBaixados=1
50103676320214047000,5010367-63.2021.4.04.7000,1717,Alienação de Bens do Acusado,"Crimes contra o Sistema Financeiro Nacional; Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores; Crimes previstos na Lei da Organização Criminosa",2021-03-10,2026-09-15T00:06:48.133000Z,161,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50103676320214047000&selOrigem=TRF&chkMostrarBaixados=1
50109288720214047000,5010928-87.2021.4.04.7000,305,Liberdade Provisória com ou sem fiança,"""Lavagem"" ou Ocultação de Bens, Direitos ou Valores Oriundos de Corrupção",2021-03-15,2025-02-12T20:00:46.041Z,113,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50109288720214047000&selOrigem=TRF&chkMostrarBaixados=1
50109850820214047000,5010985-08.2021.4.04.7000,14678,Acordo de Não Persecução Penal,Crimes de Trânsito,2021-03-15,2025-06-18T12:21:39.245Z,24,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50109850820214047000&selOrigem=TRF&chkMostrarBaixados=1
50114926620214047000,5011492-66.2021.4.04.7000,319,Exceção de Incompetência de Juízo,"""Lavagem"" ou Ocultação de Bens, Direitos ou Valores Oriundos de Corrupção",2021-03-17,2021-09-03T07:40:02.219000Z,13,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50114926620214047000&selOrigem=TRF&chkMostrarBaixados=1
50116988020214047000,5011698-80.2021.4.04.7000,307,Habeas Corpus Criminal,Estelionato; Fato Atípico,2021-03-18,2025-06-17T02:40:13.316Z,7,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50116988020214047000&selOrigem=TRF&chkMostrarBaixados=1
50119967220214047000,5011996-72.2021.4.04.7000,326,Restituição de Coisas Apreendidas,Corrupção ativa ,2021-03-18,2022-07-02T15:31:33.892000Z,17,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50119967220214047000&selOrigem=TRF&chkMostrarBaixados=1
50140406420214047000,5014040-64.2021.4.04.7000,327,Embargos de Terceiro Criminal,"""Lavagem"" ou Ocultação de Bens, Direitos ou Valores Oriundos de Corrupção; Indisponibilidade / Seqüestro de Bens",2021-03-29,2025-06-21T02:40:25.513Z,21,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50140406420214047000&selOrigem=TRF&chkMostrarBaixados=1
50151803620214047000,5015180-36.2021.4.04.7000,283,Ação Penal - Procedimento Ordinário,"""Lavagem"" ou Ocultação de Bens, Direitos ou Valores Oriundos de Corrupção; Corrupção ativa ; Corrupção passiva ",2021-04-06,2026-09-10T22:45:02.648000Z,757,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50151803620214047000&selOrigem=TRF&chkMostrarBaixados=1
50154099320214047000,5015409-93.2021.4.04.7000,283,Ação Penal - Procedimento Ordinário,Moeda Falsa / Assimilados,2021-04-07,2025-07-14T19:57:38.978Z,183,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50154099320214047000&selOrigem=TRF&chkMostrarBaixados=1
50162119120214047000,5016211-91.2021.4.04.7000,14678,Acordo de Não Persecução Penal,Acordo de Não Persecução Penal; Crimes contra o Sistema Financeiro Nacional; Quadrilha ou Bando,2021-04-12,2025-08-01T21:20:08.023Z,202,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50162119120214047000&selOrigem=TRF&chkMostrarBaixados=1
50165349620214047000,5016534-96.2021.4.04.7000,1727,Petição Criminal,"""Lavagem"" ou Ocultação de Bens, Direitos ou Valores Oriundos de Corrupção",2021-04-14,2023-11-03T14:39:52.563000Z,21,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50165349620214047000&selOrigem=TRF&chkMostrarBaixados=1
50202373520214047000,5020237-35.2021.4.04.7000,283,Ação Penal - Procedimento Ordinário,"""Lavagem"" ou Ocultação de Bens, Direitos ou Valores Oriundos de Corrupção; Corrupção ativa ; Corrupção passiva ; Peculato",2021-04-30,2026-09-13T09:54:40.496000Z,634,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50202373520214047000&selOrigem=TRF&chkMostrarBaixados=1
50203490420214047000,5020349-04.2021.4.04.7000,319,Exceção de Incompetência de Juízo,"""Lavagem"" ou Ocultação de Bens, Direitos ou Valores Oriundos de Corrupção; Corrupção ativa ",2021-05-03,2026-04-25T17:18:54.972000Z,82,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50203490420214047000&selOrigem=TRF&chkMostrarBaixados=1
50213892120214047000,5021389-21.2021.4.04.7000,1727,Petição Criminal,"""Lavagem"" ou Ocultação de Bens, Direitos ou Valores Oriundos de Corrupção",2021-05-05,2026-08-04T09:17:48.598000Z,310,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50213892120214047000&selOrigem=TRF&chkMostrarBaixados=1
50060196520224047000,5006019-65.2022.4.04.7000,1727,Petição Criminal,"""Lavagem"" ou Ocultação de Bens, Direitos ou Valores Oriundos de Corrupção",2021-05-05,2026-04-24T08:02:03.218000Z,20,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50060196520224047000&selOrigem=TRF&chkMostrarBaixados=1
50219374620214047000,5021937-46.2021.4.04.7000,319,Exceção de Incompetência de Juízo,Corrupção passiva ,2021-05-06,2021-11-05T18:13:16.260000Z,16,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50219374620214047000&selOrigem=TRF&chkMostrarBaixados=1
50219391620214047000,5021939-16.2021.4.04.7000,320,Exceção de Litispendência,Corrupção passiva ,2021-05-06,2021-11-05T18:13:58.470000Z,16,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50219391620214047000&selOrigem=TRF&chkMostrarBaixados=1
50221773520214047000,5022177-35.2021.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes Previstos no Estatuto da criança e do adolescente,2021-05-07,2025-06-18T07:00:57.014Z,104,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50221773520214047000&selOrigem=TRF&chkMostrarBaixados=1
50229983920214047000,5022998-39.2021.4.04.7000,327,Embargos de Terceiro Criminal,Esbulho possessório; Indisponibilidade / Seqüestro de Bens,2021-05-10,2026-06-01T11:11:13.636000Z,235,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50229983920214047000&selOrigem=TRF&chkMostrarBaixados=1
50304154320214047000,5030415-43.2021.4.04.7000,319,Exceção de Incompetência de Juízo,Corrupção passiva ,2021-05-25,2023-01-03T14:47:28.146000Z,33,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50304154320214047000&selOrigem=TRF&chkMostrarBaixados=1
50307965120214047000,5030796-51.2021.4.04.7000,279,Inquérito Policial,Moeda Falsa / Assimilados,2021-05-25,2026-08-02T14:56:07.403000Z,118,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50307965120214047000&selOrigem=TRF&chkMostrarBaixados=1
50339109520214047000,5033910-95.2021.4.04.7000,319,Exceção de Incompetência de Juízo,Crimes contra o Sistema Financeiro Nacional; Desaforamento,2021-06-01,2022-06-02T09:16:48.834000Z,12,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50339109520214047000&selOrigem=TRF&chkMostrarBaixados=1
50350879420214047000,5035087-94.2021.4.04.7000,305,Liberdade Provisória com ou sem fiança,Associação para a Produção e Tráfico e Condutas Afins,2021-06-05,2025-06-15T18:51:54.077Z,28,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50350879420214047000&selOrigem=TRF&chkMostrarBaixados=1
50368581020214047000,5036858-10.2021.4.04.7000,14678,Acordo de Não Persecução Penal,Crimes contra o Sistema Financeiro Nacional,2021-06-10,2025-08-02T00:50:06.215Z,29,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50368581020214047000&selOrigem=TRF&chkMostrarBaixados=1
50369940720214047000,5036994-07.2021.4.04.7000,283,Ação Penal - Procedimento Ordinário,"Crimes contra o Sistema Financeiro Nacional; Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores; Crimes previstos na Lei da Organização Criminosa",2021-06-10,2025-06-18T16:21:15.451Z,276,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50369940720214047000&selOrigem=TRF&chkMostrarBaixados=1
